Matches for frag_eroded_0.png:
Distance: 9.0, TrainIdx: 503, QueryIdx: 475
Distance: 47.0, TrainIdx: 284, QueryIdx: 910
Distance: 47.0, TrainIdx: 660, QueryIdx: 1023

Matches for frag_eroded_510.png:
Distance: 47.0, TrainIdx: 1, QueryIdx: 186
Distance: 47.0, TrainIdx: 92, QueryIdx: 432
Distance: 48.0, TrainIdx: 39, QueryIdx: 766
Distance: 50.0, TrainIdx: 21, QueryIdx: 867
Distance: 53.0, TrainIdx: 19, QueryIdx: 462
Distance: 54.0, TrainIdx: 76, QueryIdx: 457
Distance: 54.0, TrainIdx: 28, QueryIdx: 961
Distance: 55.0, TrainIdx: 82, QueryIdx: 778
Distance: 56.0, TrainIdx: 5, QueryIdx: 61
Distance: 56.0, TrainIdx: 91, QueryIdx: 615

Matches for frag_eroded_511.png:
Distance: 54.0, TrainIdx: 23, QueryIdx: 462
Distance: 57.0, TrainIdx: 31, QueryIdx: 248
Distance: 58.0, TrainIdx: 44, QueryIdx: 973
Distance: 58.0, TrainIdx: 51, QueryIdx: 987
Distance: 59.0, TrainIdx: 0, QueryIdx: 131
Distance: 60.0, TrainIdx: 10, QueryIdx: 136
Distance: 60.0, TrainIdx: 1, QueryIdx: 383
Distance: 61.0, TrainIdx: 46, QueryIdx: 374
Distance: 63.0, TrainIdx: 54, QueryIdx: 140
Distance: 63.0, TrainIdx: 11, QueryIdx: 921

Matches for frag_eroded_512.png:
Distance: 53.0, TrainIdx: 84, QueryIdx: 460
Distance: 54.0, TrainIdx: 33, QueryIdx: 430
Distance: 56.0, TrainIdx: 30, QueryIdx: 136
Distance: 56.0, TrainIdx: 15, QueryIdx: 840
Distance: 57.0, TrainIdx: 31, QueryIdx: 548
Distance: 58.0, TrainIdx: 3, QueryIdx: 522
Distance: 59.0, TrainIdx: 72, QueryIdx: 264
Distance: 59.0, TrainIdx: 54, QueryIdx: 638
Distance: 59.0, TrainIdx: 65, QueryIdx: 1026
Distance: 60.0, TrainIdx: 27, QueryIdx: 131

Matches for frag_eroded_513.png:
Distance: 46.0, TrainIdx: 59, QueryIdx: 366
Distance: 51.0, TrainIdx: 20, QueryIdx: 910
Distance: 52.0, TrainIdx: 48, QueryIdx: 383
Distance: 53.0, TrainIdx: 22, QueryIdx: 462
Distance: 54.0, TrainIdx: 53, QueryIdx: 356
Distance: 54.0, TrainIdx: 54, QueryIdx: 441
Distance: 56.0, TrainIdx: 41, QueryIdx: 73
Distance: 57.0, TrainIdx: 33, QueryIdx: 365
Distance: 57.0, TrainIdx: 10, QueryIdx: 617
Distance: 58.0, TrainIdx: 36, QueryIdx: 974

Matches for frag_eroded_514.png:
Distance: 52.0, TrainIdx: 12, QueryIdx: 634
Distance: 53.0, TrainIdx: 26, QueryIdx: 757
Distance: 54.0, TrainIdx: 10, QueryIdx: 811
Distance: 57.0, TrainIdx: 20, QueryIdx: 541
Distance: 59.0, TrainIdx: 19, QueryIdx: 73
Distance: 61.0, TrainIdx: 1, QueryIdx: 292
Distance: 61.0, TrainIdx: 2, QueryIdx: 425
Distance: 62.0, TrainIdx: 4, QueryIdx: 797
Distance: 64.0, TrainIdx: 24, QueryIdx: 507
Distance: 65.0, TrainIdx: 13, QueryIdx: 606

Matches for frag_eroded_515.png:
Distance: 46.0, TrainIdx: 36, QueryIdx: 780
Distance: 50.0, TrainIdx: 71, QueryIdx: 193
Distance: 51.0, TrainIdx: 62, QueryIdx: 499
Distance: 51.0, TrainIdx: 26, QueryIdx: 541
Distance: 52.0, TrainIdx: 11, QueryIdx: 881
Distance: 53.0, TrainIdx: 64, QueryIdx: 67
Distance: 53.0, TrainIdx: 70, QueryIdx: 327
Distance: 53.0, TrainIdx: 67, QueryIdx: 1002
Distance: 54.0, TrainIdx: 85, QueryIdx: 356
Distance: 54.0, TrainIdx: 79, QueryIdx: 366

Matches for frag_eroded_516.png:
Distance: 47.0, TrainIdx: 30, QueryIdx: 131
Distance: 53.0, TrainIdx: 69, QueryIdx: 366
Distance: 57.0, TrainIdx: 45, QueryIdx: 638
Distance: 59.0, TrainIdx: 82, QueryIdx: 533
Distance: 59.0, TrainIdx: 24, QueryIdx: 1015
Distance: 61.0, TrainIdx: 4, QueryIdx: 165
Distance: 62.0, TrainIdx: 74, QueryIdx: 221
Distance: 62.0, TrainIdx: 42, QueryIdx: 771
Distance: 62.0, TrainIdx: 87, QueryIdx: 921
Distance: 62.0, TrainIdx: 3, QueryIdx: 968

Matches for frag_eroded_517.png:
Distance: 53.0, TrainIdx: 36, QueryIdx: 541
Distance: 57.0, TrainIdx: 3, QueryIdx: 638
Distance: 57.0, TrainIdx: 20, QueryIdx: 757
Distance: 58.0, TrainIdx: 28, QueryIdx: 131
Distance: 58.0, TrainIdx: 54, QueryIdx: 797
Distance: 60.0, TrainIdx: 21, QueryIdx: 98
Distance: 60.0, TrainIdx: 51, QueryIdx: 341
Distance: 60.0, TrainIdx: 37, QueryIdx: 974
Distance: 61.0, TrainIdx: 35, QueryIdx: 471
Distance: 61.0, TrainIdx: 55, QueryIdx: 796

Matches for frag_eroded_518.png:
Distance: 51.0, TrainIdx: 18, QueryIdx: 548
Distance: 54.0, TrainIdx: 33, QueryIdx: 186
Distance: 54.0, TrainIdx: 38, QueryIdx: 703
Distance: 57.0, TrainIdx: 29, QueryIdx: 638
Distance: 58.0, TrainIdx: 8, QueryIdx: 73
Distance: 58.0, TrainIdx: 41, QueryIdx: 554
Distance: 59.0, TrainIdx: 25, QueryIdx: 67
Distance: 59.0, TrainIdx: 4, QueryIdx: 131
Distance: 59.0, TrainIdx: 36, QueryIdx: 576
Distance: 60.0, TrainIdx: 44, QueryIdx: 468

Matches for frag_eroded_519.png:
Distance: 47.0, TrainIdx: 53, QueryIdx: 921
Distance: 50.0, TrainIdx: 34, QueryIdx: 548
Distance: 52.0, TrainIdx: 57, QueryIdx: 136
Distance: 52.0, TrainIdx: 13, QueryIdx: 215
Distance: 53.0, TrainIdx: 36, QueryIdx: 468
Distance: 56.0, TrainIdx: 15, QueryIdx: 1020
Distance: 58.0, TrainIdx: 58, QueryIdx: 901
Distance: 59.0, TrainIdx: 37, QueryIdx: 341
Distance: 59.0, TrainIdx: 55, QueryIdx: 841
Distance: 60.0, TrainIdx: 16, QueryIdx: 656

Matches for frag_eroded_52.png:
Distance: 43.0, TrainIdx: 314, QueryIdx: 67
Distance: 46.0, TrainIdx: 123, QueryIdx: 811
Distance: 47.0, TrainIdx: 300, QueryIdx: 640
Distance: 48.0, TrainIdx: 489, QueryIdx: 98
Distance: 48.0, TrainIdx: 624, QueryIdx: 131
Distance: 48.0, TrainIdx: 140, QueryIdx: 1015
Distance: 50.0, TrainIdx: 305, QueryIdx: 386
Distance: 50.0, TrainIdx: 190, QueryIdx: 1000
Distance: 51.0, TrainIdx: 146, QueryIdx: 173
Distance: 51.0, TrainIdx: 206, QueryIdx: 1027

Matches for frag_eroded_520.png:
Distance: 59.0, TrainIdx: 8, QueryIdx: 269
Distance: 59.0, TrainIdx: 34, QueryIdx: 395
Distance: 59.0, TrainIdx: 7, QueryIdx: 476
Distance: 61.0, TrainIdx: 18, QueryIdx: 794
Distance: 61.0, TrainIdx: 23, QueryIdx: 1002
Distance: 62.0, TrainIdx: 26, QueryIdx: 506
Distance: 63.0, TrainIdx: 5, QueryIdx: 664
Distance: 64.0, TrainIdx: 22, QueryIdx: 48
Distance: 64.0, TrainIdx: 4, QueryIdx: 135
Distance: 65.0, TrainIdx: 16, QueryIdx: 446

Matches for frag_eroded_521.png:
Distance: 59.0, TrainIdx: 12, QueryIdx: 123
Distance: 63.0, TrainIdx: 16, QueryIdx: 131
Distance: 63.0, TrainIdx: 54, QueryIdx: 457
Distance: 66.0, TrainIdx: 25, QueryIdx: 188
Distance: 67.0, TrainIdx: 69, QueryIdx: 61
Distance: 67.0, TrainIdx: 33, QueryIdx: 572
Distance: 68.0, TrainIdx: 22, QueryIdx: 382
Distance: 68.0, TrainIdx: 0, QueryIdx: 638
Distance: 69.0, TrainIdx: 1, QueryIdx: 2
Distance: 69.0, TrainIdx: 14, QueryIdx: 165

Matches for frag_eroded_522.png:
Distance: 54.0, TrainIdx: 14, QueryIdx: 638
Distance: 54.0, TrainIdx: 16, QueryIdx: 757
Distance: 62.0, TrainIdx: 17, QueryIdx: 221
Distance: 62.0, TrainIdx: 4, QueryIdx: 541
Distance: 63.0, TrainIdx: 5, QueryIdx: 19
Distance: 64.0, TrainIdx: 3, QueryIdx: 131
Distance: 64.0, TrainIdx: 1, QueryIdx: 216
Distance: 66.0, TrainIdx: 0, QueryIdx: 1021
Distance: 71.0, TrainIdx: 7, QueryIdx: 318
Distance: 71.0, TrainIdx: 10, QueryIdx: 796

Matches for frag_eroded_523.png:
Distance: 57.0, TrainIdx: 8, QueryIdx: 425
Distance: 57.0, TrainIdx: 34, QueryIdx: 460
Distance: 60.0, TrainIdx: 13, QueryIdx: 133
Distance: 60.0, TrainIdx: 31, QueryIdx: 693
Distance: 62.0, TrainIdx: 42, QueryIdx: 656
Distance: 62.0, TrainIdx: 28, QueryIdx: 757
Distance: 63.0, TrainIdx: 7, QueryIdx: 70
Distance: 64.0, TrainIdx: 6, QueryIdx: 403
Distance: 65.0, TrainIdx: 22, QueryIdx: 193
Distance: 65.0, TrainIdx: 9, QueryIdx: 316

Matches for frag_eroded_524.png:
Distance: 56.0, TrainIdx: 53, QueryIdx: 845
Distance: 58.0, TrainIdx: 14, QueryIdx: 729
Distance: 58.0, TrainIdx: 13, QueryIdx: 974
Distance: 59.0, TrainIdx: 24, QueryIdx: 1002
Distance: 60.0, TrainIdx: 17, QueryIdx: 746
Distance: 62.0, TrainIdx: 25, QueryIdx: 193
Distance: 62.0, TrainIdx: 37, QueryIdx: 540
Distance: 64.0, TrainIdx: 11, QueryIdx: 381
Distance: 64.0, TrainIdx: 46, QueryIdx: 849
Distance: 66.0, TrainIdx: 51, QueryIdx: 306

Matches for frag_eroded_525.png:
Distance: 50.0, TrainIdx: 19, QueryIdx: 403
Distance: 55.0, TrainIdx: 4, QueryIdx: 341
Distance: 58.0, TrainIdx: 22, QueryIdx: 112
Distance: 59.0, TrainIdx: 1, QueryIdx: 131
Distance: 59.0, TrainIdx: 66, QueryIdx: 757
Distance: 59.0, TrainIdx: 2, QueryIdx: 796
Distance: 62.0, TrainIdx: 24, QueryIdx: 61
Distance: 64.0, TrainIdx: 33, QueryIdx: 24
Distance: 64.0, TrainIdx: 61, QueryIdx: 105
Distance: 64.0, TrainIdx: 65, QueryIdx: 493

Matches for frag_eroded_526.png:
Distance: 51.0, TrainIdx: 19, QueryIdx: 2
Distance: 54.0, TrainIdx: 24, QueryIdx: 944
Distance: 55.0, TrainIdx: 60, QueryIdx: 131
Distance: 55.0, TrainIdx: 26, QueryIdx: 1023
Distance: 56.0, TrainIdx: 74, QueryIdx: 780
Distance: 56.0, TrainIdx: 13, QueryIdx: 978
Distance: 57.0, TrainIdx: 150, QueryIdx: 366
Distance: 58.0, TrainIdx: 21, QueryIdx: 215
Distance: 58.0, TrainIdx: 131, QueryIdx: 441
Distance: 59.0, TrainIdx: 66, QueryIdx: 61

Matches for frag_eroded_527.png:
Distance: 50.0, TrainIdx: 45, QueryIdx: 638
Distance: 54.0, TrainIdx: 47, QueryIdx: 1002
Distance: 56.0, TrainIdx: 33, QueryIdx: 403
Distance: 57.0, TrainIdx: 85, QueryIdx: 72
Distance: 59.0, TrainIdx: 4, QueryIdx: 541
Distance: 59.0, TrainIdx: 13, QueryIdx: 702
Distance: 60.0, TrainIdx: 37, QueryIdx: 216
Distance: 60.0, TrainIdx: 68, QueryIdx: 757
Distance: 60.0, TrainIdx: 60, QueryIdx: 869
Distance: 61.0, TrainIdx: 41, QueryIdx: 709

Matches for frag_eroded_528.png:
Distance: 52.0, TrainIdx: 60, QueryIdx: 1002
Distance: 54.0, TrainIdx: 62, QueryIdx: 73
Distance: 54.0, TrainIdx: 48, QueryIdx: 840
Distance: 56.0, TrainIdx: 65, QueryIdx: 819
Distance: 57.0, TrainIdx: 14, QueryIdx: 215
Distance: 57.0, TrainIdx: 11, QueryIdx: 871
Distance: 58.0, TrainIdx: 38, QueryIdx: 638
Distance: 61.0, TrainIdx: 63, QueryIdx: 538
Distance: 62.0, TrainIdx: 59, QueryIdx: 356
Distance: 62.0, TrainIdx: 64, QueryIdx: 644

Matches for frag_eroded_529.png:
Distance: 46.0, TrainIdx: 48, QueryIdx: 425
Distance: 51.0, TrainIdx: 67, QueryIdx: 468
Distance: 51.0, TrainIdx: 41, QueryIdx: 869
Distance: 53.0, TrainIdx: 103, QueryIdx: 165
Distance: 56.0, TrainIdx: 101, QueryIdx: 366
Distance: 57.0, TrainIdx: 73, QueryIdx: 136
Distance: 59.0, TrainIdx: 49, QueryIdx: 797
Distance: 61.0, TrainIdx: 108, QueryIdx: 61
Distance: 61.0, TrainIdx: 82, QueryIdx: 538
Distance: 61.0, TrainIdx: 100, QueryIdx: 564

Matches for frag_eroded_53.png:
Distance: 28.0, TrainIdx: 498, QueryIdx: 639
Distance: 38.0, TrainIdx: 590, QueryIdx: 869
Distance: 39.0, TrainIdx: 501, QueryIdx: 632
Distance: 42.0, TrainIdx: 476, QueryIdx: 403
Distance: 45.0, TrainIdx: 266, QueryIdx: 61
Distance: 45.0, TrainIdx: 555, QueryIdx: 439
Distance: 46.0, TrainIdx: 265, QueryIdx: 391
Distance: 47.0, TrainIdx: 445, QueryIdx: 2
Distance: 47.0, TrainIdx: 630, QueryIdx: 485
Distance: 48.0, TrainIdx: 569, QueryIdx: 131

Matches for frag_eroded_530.png:
Distance: 43.0, TrainIdx: 50, QueryIdx: 341
Distance: 47.0, TrainIdx: 93, QueryIdx: 78
Distance: 50.0, TrainIdx: 82, QueryIdx: 869
Distance: 51.0, TrainIdx: 10, QueryIdx: 73
Distance: 52.0, TrainIdx: 79, QueryIdx: 797
Distance: 53.0, TrainIdx: 14, QueryIdx: 215
Distance: 54.0, TrainIdx: 48, QueryIdx: 780
Distance: 57.0, TrainIdx: 54, QueryIdx: 61
Distance: 58.0, TrainIdx: 114, QueryIdx: 544
Distance: 59.0, TrainIdx: 90, QueryIdx: 765

Matches for frag_eroded_531.png:
Distance: 56.0, TrainIdx: 39, QueryIdx: 724
Distance: 60.0, TrainIdx: 10, QueryIdx: 856
Distance: 60.0, TrainIdx: 38, QueryIdx: 1015
Distance: 62.0, TrainIdx: 26, QueryIdx: 457
Distance: 62.0, TrainIdx: 11, QueryIdx: 640
Distance: 65.0, TrainIdx: 42, QueryIdx: 375
Distance: 66.0, TrainIdx: 4, QueryIdx: 379
Distance: 66.0, TrainIdx: 2, QueryIdx: 497
Distance: 66.0, TrainIdx: 13, QueryIdx: 616
Distance: 67.0, TrainIdx: 14, QueryIdx: 901

Matches for frag_eroded_532.png:
Distance: 47.0, TrainIdx: 45, QueryIdx: 462
Distance: 50.0, TrainIdx: 8, QueryIdx: 978
Distance: 53.0, TrainIdx: 65, QueryIdx: 906
Distance: 54.0, TrainIdx: 82, QueryIdx: 356
Distance: 54.0, TrainIdx: 25, QueryIdx: 617
Distance: 54.0, TrainIdx: 81, QueryIdx: 638
Distance: 55.0, TrainIdx: 47, QueryIdx: 131
Distance: 55.0, TrainIdx: 20, QueryIdx: 901
Distance: 55.0, TrainIdx: 85, QueryIdx: 974
Distance: 56.0, TrainIdx: 14, QueryIdx: 352

Matches for frag_eroded_533.png:
Distance: 53.0, TrainIdx: 3, QueryIdx: 910
Distance: 56.0, TrainIdx: 4, QueryIdx: 403
Distance: 59.0, TrainIdx: 0, QueryIdx: 638
Distance: 60.0, TrainIdx: 8, QueryIdx: 148
Distance: 61.0, TrainIdx: 15, QueryIdx: 54
Distance: 62.0, TrainIdx: 17, QueryIdx: 186
Distance: 62.0, TrainIdx: 22, QueryIdx: 283
Distance: 62.0, TrainIdx: 21, QueryIdx: 827
Distance: 63.0, TrainIdx: 19, QueryIdx: 173
Distance: 65.0, TrainIdx: 23, QueryIdx: 258

Matches for frag_eroded_534.png:
Distance: 49.0, TrainIdx: 13, QueryIdx: 131
Distance: 53.0, TrainIdx: 20, QueryIdx: 425
Distance: 56.0, TrainIdx: 30, QueryIdx: 366
Distance: 58.0, TrainIdx: 2, QueryIdx: 67
Distance: 58.0, TrainIdx: 7, QueryIdx: 123
Distance: 59.0, TrainIdx: 27, QueryIdx: 61
Distance: 59.0, TrainIdx: 25, QueryIdx: 538
Distance: 60.0, TrainIdx: 35, QueryIdx: 78
Distance: 61.0, TrainIdx: 19, QueryIdx: 611
Distance: 62.0, TrainIdx: 10, QueryIdx: 462

Matches for frag_eroded_535.png:
Distance: 45.0, TrainIdx: 75, QueryIdx: 974
Distance: 49.0, TrainIdx: 9, QueryIdx: 548
Distance: 50.0, TrainIdx: 14, QueryIdx: 131
Distance: 55.0, TrainIdx: 66, QueryIdx: 366
Distance: 57.0, TrainIdx: 4, QueryIdx: 167
Distance: 59.0, TrainIdx: 67, QueryIdx: 441
Distance: 60.0, TrainIdx: 5, QueryIdx: 978
Distance: 61.0, TrainIdx: 8, QueryIdx: 257
Distance: 62.0, TrainIdx: 62, QueryIdx: 533
Distance: 62.0, TrainIdx: 68, QueryIdx: 656

Matches for frag_eroded_536.png:
Distance: 45.0, TrainIdx: 29, QueryIdx: 1026
Distance: 50.0, TrainIdx: 53, QueryIdx: 78
Distance: 52.0, TrainIdx: 37, QueryIdx: 366
Distance: 54.0, TrainIdx: 12, QueryIdx: 968
Distance: 56.0, TrainIdx: 5, QueryIdx: 358
Distance: 56.0, TrainIdx: 8, QueryIdx: 541
Distance: 56.0, TrainIdx: 41, QueryIdx: 778
Distance: 56.0, TrainIdx: 30, QueryIdx: 910
Distance: 57.0, TrainIdx: 56, QueryIdx: 914
Distance: 58.0, TrainIdx: 61, QueryIdx: 112

Matches for frag_eroded_537.png:
Distance: 56.0, TrainIdx: 12, QueryIdx: 72
Distance: 57.0, TrainIdx: 13, QueryIdx: 246
Distance: 57.0, TrainIdx: 79, QueryIdx: 638
Distance: 57.0, TrainIdx: 63, QueryIdx: 836
Distance: 58.0, TrainIdx: 17, QueryIdx: 462
Distance: 60.0, TrainIdx: 7, QueryIdx: 383
Distance: 61.0, TrainIdx: 95, QueryIdx: 757
Distance: 61.0, TrainIdx: 53, QueryIdx: 796
Distance: 62.0, TrainIdx: 116, QueryIdx: 19
Distance: 62.0, TrainIdx: 11, QueryIdx: 381

Matches for frag_eroded_538.png:
Distance: 48.0, TrainIdx: 53, QueryIdx: 638
Distance: 52.0, TrainIdx: 50, QueryIdx: 729
Distance: 53.0, TrainIdx: 15, QueryIdx: 548
Distance: 54.0, TrainIdx: 10, QueryIdx: 136
Distance: 56.0, TrainIdx: 9, QueryIdx: 131
Distance: 57.0, TrainIdx: 47, QueryIdx: 694
Distance: 58.0, TrainIdx: 68, QueryIdx: 757
Distance: 58.0, TrainIdx: 32, QueryIdx: 1002
Distance: 59.0, TrainIdx: 5, QueryIdx: 383
Distance: 59.0, TrainIdx: 38, QueryIdx: 462

Matches for frag_eroded_539.png:
Distance: 57.0, TrainIdx: 4, QueryIdx: 823
Distance: 62.0, TrainIdx: 16, QueryIdx: 441
Distance: 63.0, TrainIdx: 12, QueryIdx: 964
Distance: 65.0, TrainIdx: 1, QueryIdx: 117
Distance: 65.0, TrainIdx: 14, QueryIdx: 335
Distance: 69.0, TrainIdx: 23, QueryIdx: 437
Distance: 69.0, TrainIdx: 11, QueryIdx: 693
Distance: 70.0, TrainIdx: 0, QueryIdx: 288
Distance: 72.0, TrainIdx: 2, QueryIdx: 757
Distance: 73.0, TrainIdx: 17, QueryIdx: 153

Matches for frag_eroded_54.png:
Distance: 43.0, TrainIdx: 130, QueryIdx: 173
Distance: 46.0, TrainIdx: 414, QueryIdx: 485
Distance: 46.0, TrainIdx: 237, QueryIdx: 869
Distance: 47.0, TrainIdx: 48, QueryIdx: 562
Distance: 48.0, TrainIdx: 453, QueryIdx: 136
Distance: 48.0, TrainIdx: 119, QueryIdx: 955
Distance: 49.0, TrainIdx: 97, QueryIdx: 643
Distance: 50.0, TrainIdx: 187, QueryIdx: 651
Distance: 50.0, TrainIdx: 468, QueryIdx: 876
Distance: 51.0, TrainIdx: 189, QueryIdx: 381

Matches for frag_eroded_540.png:
Distance: 48.0, TrainIdx: 89, QueryIdx: 485
Distance: 51.0, TrainIdx: 102, QueryIdx: 73
Distance: 55.0, TrainIdx: 53, QueryIdx: 869
Distance: 56.0, TrainIdx: 21, QueryIdx: 491
Distance: 57.0, TrainIdx: 66, QueryIdx: 381
Distance: 58.0, TrainIdx: 83, QueryIdx: 61
Distance: 58.0, TrainIdx: 117, QueryIdx: 67
Distance: 58.0, TrainIdx: 26, QueryIdx: 186
Distance: 58.0, TrainIdx: 60, QueryIdx: 340
Distance: 58.0, TrainIdx: 94, QueryIdx: 708

Matches for frag_eroded_541.png:
Distance: 57.0, TrainIdx: 8, QueryIdx: 381
Distance: 59.0, TrainIdx: 3, QueryIdx: 131
Distance: 60.0, TrainIdx: 14, QueryIdx: 1002
Distance: 61.0, TrainIdx: 27, QueryIdx: 1007
Distance: 62.0, TrainIdx: 23, QueryIdx: 297
Distance: 64.0, TrainIdx: 19, QueryIdx: 771
Distance: 65.0, TrainIdx: 11, QueryIdx: 2
Distance: 65.0, TrainIdx: 15, QueryIdx: 964
Distance: 66.0, TrainIdx: 20, QueryIdx: 73
Distance: 66.0, TrainIdx: 1, QueryIdx: 165

Matches for frag_eroded_542.png:
Distance: 42.0, TrainIdx: 77, QueryIdx: 797
Distance: 49.0, TrainIdx: 132, QueryIdx: 61
Distance: 53.0, TrainIdx: 57, QueryIdx: 165
Distance: 54.0, TrainIdx: 56, QueryIdx: 430
Distance: 60.0, TrainIdx: 91, QueryIdx: 462
Distance: 60.0, TrainIdx: 125, QueryIdx: 1017
Distance: 61.0, TrainIdx: 130, QueryIdx: 186
Distance: 61.0, TrainIdx: 92, QueryIdx: 257
Distance: 61.0, TrainIdx: 42, QueryIdx: 857
Distance: 61.0, TrainIdx: 59, QueryIdx: 1007

Matches for frag_eroded_543.png:
Distance: 48.0, TrainIdx: 10, QueryIdx: 651
Distance: 50.0, TrainIdx: 15, QueryIdx: 499
Distance: 51.0, TrainIdx: 116, QueryIdx: 638
Distance: 51.0, TrainIdx: 17, QueryIdx: 946
Distance: 52.0, TrainIdx: 4, QueryIdx: 193
Distance: 53.0, TrainIdx: 37, QueryIdx: 869
Distance: 53.0, TrainIdx: 26, QueryIdx: 986
Distance: 54.0, TrainIdx: 106, QueryIdx: 366
Distance: 54.0, TrainIdx: 8, QueryIdx: 403
Distance: 54.0, TrainIdx: 70, QueryIdx: 978

Matches for frag_eroded_544.png:
Distance: 51.0, TrainIdx: 40, QueryIdx: 131
Distance: 54.0, TrainIdx: 90, QueryIdx: 757
Distance: 56.0, TrainIdx: 42, QueryIdx: 869
Distance: 59.0, TrainIdx: 100, QueryIdx: 840
Distance: 60.0, TrainIdx: 67, QueryIdx: 150
Distance: 60.0, TrainIdx: 8, QueryIdx: 216
Distance: 61.0, TrainIdx: 79, QueryIdx: 974
Distance: 61.0, TrainIdx: 60, QueryIdx: 1026
Distance: 62.0, TrainIdx: 47, QueryIdx: 617
Distance: 63.0, TrainIdx: 83, QueryIdx: 223

Matches for frag_eroded_545.png:
Distance: 53.0, TrainIdx: 62, QueryIdx: 538
Distance: 54.0, TrainIdx: 46, QueryIdx: 869
Distance: 59.0, TrainIdx: 19, QueryIdx: 98
Distance: 59.0, TrainIdx: 56, QueryIdx: 428
Distance: 60.0, TrainIdx: 25, QueryIdx: 131
Distance: 63.0, TrainIdx: 41, QueryIdx: 54
Distance: 63.0, TrainIdx: 26, QueryIdx: 335
Distance: 63.0, TrainIdx: 39, QueryIdx: 441
Distance: 63.0, TrainIdx: 15, QueryIdx: 533
Distance: 64.0, TrainIdx: 11, QueryIdx: 215

Matches for frag_eroded_546.png:
Distance: 57.0, TrainIdx: 17, QueryIdx: 548
Distance: 59.0, TrainIdx: 3, QueryIdx: 131
Distance: 61.0, TrainIdx: 16, QueryIdx: 2
Distance: 62.0, TrainIdx: 21, QueryIdx: 161
Distance: 62.0, TrainIdx: 20, QueryIdx: 991
Distance: 63.0, TrainIdx: 15, QueryIdx: 342
Distance: 64.0, TrainIdx: 28, QueryIdx: 729
Distance: 64.0, TrainIdx: 14, QueryIdx: 921
Distance: 65.0, TrainIdx: 5, QueryIdx: 30
Distance: 65.0, TrainIdx: 1, QueryIdx: 86

Matches for frag_eroded_547.png:
Distance: 55.0, TrainIdx: 16, QueryIdx: 1002
Distance: 59.0, TrainIdx: 31, QueryIdx: 811
Distance: 61.0, TrainIdx: 24, QueryIdx: 756
Distance: 63.0, TrainIdx: 7, QueryIdx: 978
Distance: 64.0, TrainIdx: 15, QueryIdx: 131
Distance: 65.0, TrainIdx: 33, QueryIdx: 186
Distance: 65.0, TrainIdx: 3, QueryIdx: 193
Distance: 65.0, TrainIdx: 27, QueryIdx: 460
Distance: 65.0, TrainIdx: 34, QueryIdx: 468
Distance: 67.0, TrainIdx: 39, QueryIdx: 548

Matches for frag_eroded_548.png:
Distance: 58.0, TrainIdx: 35, QueryIdx: 819
Distance: 59.0, TrainIdx: 20, QueryIdx: 379
Distance: 59.0, TrainIdx: 44, QueryIdx: 1013
Distance: 60.0, TrainIdx: 56, QueryIdx: 375
Distance: 60.0, TrainIdx: 41, QueryIdx: 499
Distance: 60.0, TrainIdx: 33, QueryIdx: 816
Distance: 60.0, TrainIdx: 18, QueryIdx: 903
Distance: 61.0, TrainIdx: 5, QueryIdx: 728
Distance: 63.0, TrainIdx: 53, QueryIdx: 271
Distance: 64.0, TrainIdx: 29, QueryIdx: 363

Matches for frag_eroded_549.png:
Distance: 54.0, TrainIdx: 43, QueryIdx: 615
Distance: 56.0, TrainIdx: 37, QueryIdx: 588
Distance: 58.0, TrainIdx: 3, QueryIdx: 61
Distance: 59.0, TrainIdx: 2, QueryIdx: 358
Distance: 60.0, TrainIdx: 20, QueryIdx: 460
Distance: 61.0, TrainIdx: 6, QueryIdx: 186
Distance: 64.0, TrainIdx: 17, QueryIdx: 538
Distance: 65.0, TrainIdx: 13, QueryIdx: 651
Distance: 66.0, TrainIdx: 30, QueryIdx: 161
Distance: 66.0, TrainIdx: 10, QueryIdx: 383

Matches for frag_eroded_55.png:
Distance: 23.0, TrainIdx: 51, QueryIdx: 23
Distance: 39.0, TrainIdx: 419, QueryIdx: 73
Distance: 44.0, TrainIdx: 392, QueryIdx: 165
Distance: 46.0, TrainIdx: 430, QueryIdx: 651
Distance: 49.0, TrainIdx: 83, QueryIdx: 485
Distance: 49.0, TrainIdx: 532, QueryIdx: 780
Distance: 50.0, TrainIdx: 22, QueryIdx: 214
Distance: 50.0, TrainIdx: 558, QueryIdx: 522
Distance: 51.0, TrainIdx: 298, QueryIdx: 123
Distance: 51.0, TrainIdx: 112, QueryIdx: 134

Matches for frag_eroded_550.png:
Distance: 47.0, TrainIdx: 19, QueryIdx: 123
Distance: 56.0, TrainIdx: 54, QueryIdx: 61
Distance: 58.0, TrainIdx: 47, QueryIdx: 342
Distance: 58.0, TrainIdx: 51, QueryIdx: 578
Distance: 60.0, TrainIdx: 60, QueryIdx: 675
Distance: 61.0, TrainIdx: 7, QueryIdx: 765
Distance: 61.0, TrainIdx: 8, QueryIdx: 796
Distance: 61.0, TrainIdx: 34, QueryIdx: 991
Distance: 63.0, TrainIdx: 10, QueryIdx: 131
Distance: 64.0, TrainIdx: 41, QueryIdx: 441

Matches for frag_eroded_551.png:
Distance: 62.0, TrainIdx: 9, QueryIdx: 656
